season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,Lateef Wakil,Lateef,Wakil,,549,Lateef Wakil,0,0P-P,8,8,,,21,10,7,9,1,1,1,7,0,3,3,1,1,2,0,2,0,0,0,0,0,1,0,0.515,13,33,3,.333,.333,.619,8,0,0,0,0,0,0,0,0,8,1.000,0,.000,,1,1,8,5,"1,7",0.14,1,7,"2,9",0.22,2,9,"2,9",0.22,2,9,"1,1",1.00,1,1,0,0,0,0,"6,9","3,5","9,14",15,0,0,0,0,0,0,0,4,6,0,,Pomona-Pitzer,P-P,1159-2884,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,Greg Pierantoni,Greg,Pierantoni,,549,Greg Pierantoni,0,0P-P,18,18,,,73,25,29,21,6,3,0,12,0,6,9,3,0,0,0,4,0,0,0,0,0,0,0,0.495,41,95,0,.000,.397,.562,25,47,4,0,0,0,0,10,0,76,.947,0,.000,,3,1,15,21,"7,23",0.30,7,23,"15,42",0.36,15,42,"12,36",0.33,12,36,"2,2",1.00,2,2,0,0,0,0,"9,14","11,15","34,57",107,0,0,0,0,0,0,0,7,27,0,,Pomona-Pitzer,P-P,1159-2880,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,Jack Gold,Jack,Gold,,549,Jack Gold,0,0P-P,20,20,,,74,25,23,28,4,0,5,18,0,4,11,4,8,0,0,3,0,0,0,0,0,0,0,0.455,42,99,8,1.000,.311,.568,39,38,4,0,0,0,0,9,0,81,.951,0,.000,,1,7,15,26,"5,22",0.23,5,22,"20,52",0.38,20,52,"15,36",0.42,15,36,"0,3",0,0,3,0,0,0,0,"4,9","12,17","36,61",63,0,0,0,0,0,0,0,9,20,0,,Pomona-Pitzer,P-P,1159-2877,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,Tanner Degrazia,Tanner,Degrazia,,549,Tanner Degrazia,0,0P-P,21,21,,,82,28,30,31,7,2,5,9,0,8,20,6,2,1,0,4,0,0,0,0,0,1,0,0.456,56,103,3,.667,.366,.683,76,3,3,0,0,0,0,3,0,82,.963,0,.000,,3,3,12,22,"8,23",0.35,8,23,"18,52",0.35,18,52,"13,37",0.35,13,37,"4,6",0.67,4,6,0,0,0,0,"9,14","7,14","38,63",57,0,0,0,0,0,0,0,11,17,0,,Pomona-Pitzer,P-P,1159-2678,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,Will Parker,Will,Parker,,549,Will Parker,0,0P-P,21,20,,,67,18,22,26,3,0,3,19,0,2,11,5,0,0,0,5,0,0,0,1,2,1,0,0.462,34,93,0,.000,.328,.507,105,5,0,4,0,12,3,0,0,110,1.000,15,.800,,3,3,16,20,"10,27",0.37,10,27,"14,42",0.33,14,42,"10,32",0.31,10,32,"2,5",0.40,2,5,0,0,0,0,"2,9","7,11","35,56",114,0,0,0,0,0,0,0,10,21,0,,Pomona-Pitzer,P-P,1159-3222,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,Cooper Berry,Cooper,Berry,,549,Cooper Berry,0,0P-P,20,20,,,67,27,25,23,5,0,6,15,0,7,15,5,2,1,0,2,0,0,0,0,1,1,0,0.516,48,91,3,.667,.373,.716,11,30,4,0,0,0,0,1,0,45,.911,0,.000,,1,1,12,16,"8,25",0.32,8,25,"15,41",0.37,15,41,"9,27",0.33,9,27,"1,3",0.33,1,3,0,0,0,0,"11,19","5,11","27,51",37,0,0,0,0,0,0,0,5,19,0,,Pomona-Pitzer,P-P,1159-2873,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,Sammy Lee,Sammy,Lee,,549,Sammy Lee,0,0P-P,12,11,,,36,14,14,10,3,0,1,5,0,6,10,3,0,0,0,1,0,0,0,0,1,0,0,0.521,20,48,0,.000,.389,.556,17,1,0,1,0,3,0,0,0,18,1.000,3,1.000,,1,1,6,7,"3,12",0.25,3,12,"6,18",0.33,6,18,"6,13",0.46,6,13,"2,6",0.33,2,6,0,0,0,0,"8,13","4,4","13,24",55,0,0,0,0,0,0,0,1,9,0,,Pomona-Pitzer,P-P,1159-2879,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,Peter Savas,Peter,Savas,,549,Peter Savas,0,0P-P,20,20,,,60,21,16,13,6,1,0,21,0,4,7,2,0,0,1,2,0,0,0,0,0,0,0,0.471,24,88,0,.000,.267,.400,47,2,1,2,0,4,0,0,0,50,.980,4,1.000,,5,3,16,21,"3,19",0.16,3,19,"7,29",0.24,7,29,"4,20",0.20,4,20,"1,5",0.20,1,5,0,0,0,0,"4,15","4,9","24,44",0,0,0,0,0,0,0,0,3,18,0,,Pomona-Pitzer,P-P,1159-174,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,Kai Gonzaga,Kai,Gonzaga,,549,Kai Gonzaga,0,0P-P,21,21,,,79,33,35,32,8,1,7,21,1,6,11,4,12,1,0,0,0,0,0,0,0,0,0,0.585,66,106,13,.923,.443,.835,50,1,1,0,0,0,0,0,0,52,.981,0,.000,,1,3,11,21,"8,21",0.38,8,21,"19,42",0.45,19,42,"14,31",0.45,14,31,"3,7",0.43,3,7,0,0,0,0,"10,28","8,13","39,56",51,0,0,0,0,0,0,0,6,22,0,,Pomona-Pitzer,P-P,1159-3031,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,Jack Wiessinger,Jack,Wiessinger,,549,Jack Wiessinger,0,0P-P,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,1,0,0,0,0.000,1,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Pomona-Pitzer,P-P,1159-2883,False,5,1,1,0,0,0,0,0,0,0,3.2,5,5,4,2,2,0,1,12.27,15,20,0,1,2,0,0,0,0,0,.333,5,3,0,"3,4","2,9",0,0,"0,2",,,
