season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,Ryar Rinehart,Ryar,Rinehart,,326,Ryar Rinehart,0,0KZOO,18,18,,,63.0,20.0,26.0,42.0,7.0,0.0,8.0,10.0,0.0,6.0,12.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.519,57.0,81.0,4.0,1.0,0.413,0.905,111.0,8.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,120.0,0.992,0.0,0.0,,2.0,1.0,8.0,17.0,"12,26",0.46,12.0,26.0,"20,40",0.5,20.0,40.0,"16,30",0.53,16.0,30.0,"4,9",0.44,4.0,9.0,0,0.0,0.0,0.0,"2,5","11,16","30,46",87,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,4.0,0.0,,Kalamazoo,KZOO,1088-179,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99,3681.0,batting,,
2026-27,baseball,Centennial Conference,centennial_conference,McDaniel,Ben Davis,Ben,Davis,,773,Ben Davis,0,0MCDANIEL,22,22,,,84.0,24.0,35.0,36.0,10.0,1.0,2.0,16.0,2.0,2.0,8.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.51,53.0,104.0,2.0,0.0,0.417,0.631,148.0,8.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,157.0,0.994,0.0,0.0,,3.0,1.0,15.0,25.0,"14,35",0.4,14.0,35.0,"24,48",0.5,24.0,48.0,"20,35",0.57,20.0,35.0,"6,12",0.5,6.0,12.0,0,0.0,0.0,0.0,"6,14","10,15","38,57",123,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,21.0,0.0,,McDaniel,MCDANIEL,668-3100,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,99,3680.0,batting,,
2026-27,baseball,Southern Athletic Association (SAA),saa,Berry,Riley Uhls,Riley,Uhls,,973,Riley Uhls,0,0BCM,19,19,,,72.0,23.0,32.0,35.0,10.0,1.0,4.0,8.0,2.0,4.0,6.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.494,56.0,89.0,0.0,0.0,0.444,0.778,11.0,29.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.909,0.0,0.0,,3.0,1.0,14.0,21.0,"6,19",0.32,6.0,19.0,"24,44",0.55,24.0,44.0,"16,26",0.62,16.0,26.0,"9,12",0.75,9.0,12.0,0,0.0,0.0,0.0,"4,8","9,12","41,53",47,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,4.0,0.0,,Berry,BCM,838-2979,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,99,3679.0,batting,,
2026-27,baseball,Old Dominion Athletic Conference (ODAC),odac,Lynchburg,Benton Jones,Benton,Jones,,374,Benton Jones,0,0LYNCHBUR,21,21,,,76.0,36.0,32.0,35.0,8.0,2.0,5.0,23.0,0.0,7.0,12.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.579,59.0,108.0,9.0,0.889,0.421,0.776,35.0,49.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,86.0,0.977,0.0,0.0,,0.0,0.0,10.0,24.0,"10,21",0.48,10.0,21.0,"22,50",0.44,22.0,50.0,"12,31",0.39,12.0,31.0,"5,11",0.45,5.0,11.0,0,0.0,0.0,0.0,"7,11","6,10","44,66",154,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,15.0,0.0,,Lynchburg,LYNCHBUR,1293-2348,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,98,3678.0,batting,,
2026-27,baseball,Centennial Conference,centennial_conference,Washington College,Chase Ruppel,Chase,Ruppel,,753,Chase Ruppel,0,0WASHINGT,21,21,,,74.0,30.0,31.0,33.0,8.0,2.0,9.0,23.0,0.0,5.0,11.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.578,70.0,102.0,7.0,0.714,0.419,0.946,146.0,7.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,155.0,0.987,0.0,0.0,,0.0,2.0,13.0,18.0,"9,21",0.43,9.0,21.0,"21,46",0.46,21.0,46.0,"13,31",0.42,13.0,31.0,"7,18",0.39,7.0,18.0,0,0.0,0.0,0.0,"4,8","6,15","32,51",72,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,8.0,0.0,,Washington College,WASHINGT,672-3967,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,98,3677.0,batting,,
2026-27,baseball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,Kai Gonzaga,Kai,Gonzaga,,549,Kai Gonzaga,0,0P-P,21,21,,,79.0,33.0,35.0,32.0,8.0,1.0,7.0,21.0,1.0,6.0,11.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585,66.0,106.0,13.0,0.923,0.443,0.835,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.981,0.0,0.0,,1.0,3.0,11.0,21.0,"8,21",0.38,8.0,21.0,"19,42",0.45,19.0,42.0,"14,31",0.45,14.0,31.0,"3,7",0.43,3.0,7.0,0,0.0,0.0,0.0,"10,28","8,13","39,56",51,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,22.0,0.0,,Pomona-Pitzer,P-P,1159-3031,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,98,3676.0,batting,,
2026-27,baseball,Old Dominion Athletic Conference (ODAC),odac,Bridgewater College,Bryce Suters,Bryce,Suters,,75,Bryce Suters,0,0BCE,22,22,,,78.0,33.0,35.0,32.0,7.0,1.0,5.0,17.0,0.0,2.0,14.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.557,59.0,98.0,2.0,1.0,0.449,0.756,25.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.867,0.0,0.0,,5.0,2.0,14.0,11.0,"14,30",0.47,14.0,30.0,"25,47",0.53,25.0,47.0,"14,28",0.5,14.0,28.0,"6,14",0.43,6.0,14.0,0,0.0,0.0,0.0,"7,14","6,10","38,55",1,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,12.0,0.0,,Bridgewater College,BCE,1287-3805,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,97,3675.0,batting,,
2026-27,baseball,Ohio Athletic Conference (OAC),oac,Baldwin Wallace,Sean Kolenich,Sean,Kolenich,,46,Sean Kolenich,0,0BW,21,21,,,88.0,39.0,40.0,31.0,13.0,3.0,4.0,16.0,1.0,5.0,6.0,2.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.55,71.0,111.0,14.0,0.857,0.455,0.807,16.0,34.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,53.0,0.943,0.0,0.0,,3.0,2.0,15.0,25.0,"15,26",0.58,15.0,26.0,"24,48",0.5,24.0,48.0,"21,41",0.51,21.0,41.0,"2,8",0.25,2.0,8.0,0,0.0,0.0,0.0,"25,38","7,13","35,50",10,0.0,0.0,0.0,0,0.0,0.0,0.0,16.0,13.0,0.0,,Baldwin Wallace,BW,1273-306,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,97,3674.0,batting,,
2026-27,baseball,Atlantic East Conference (AEC),aec,Marymount (VA),Anthony Farmakides,Anthony,Farmakides,,394,Anthony Farmakides,0,0MARYMOUN,19,19,,,69.0,15.0,35.0,31.0,9.0,1.0,2.0,7.0,2.0,9.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586,52.0,87.0,1.0,1.0,0.507,0.754,115.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,122.0,1.0,0.0,0.0,,2.0,0.0,8.0,21.0,"8,25",0.32,8.0,25.0,"25,43",0.58,25.0,43.0,"22,38",0.58,22.0,38.0,"5,10",0.5,5.0,10.0,0,0.0,0.0,0.0,"14,21","12,16","33,52",17,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,23.0,0.0,,Marymount (VA),MARYMOUN,658-2192,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,97,3673.0,batting,,
2026-27,baseball,American Southwest Conference (ASC),asc,Hardin-Simmons,Paul Samaripa,Paul,Samaripa,,271,Paul Samaripa,0,0HSU,21,21,,,75.0,28.0,32.0,31.0,7.0,0.0,5.0,9.0,0.0,0.0,10.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466,54.0,89.0,5.0,0.8,0.427,0.72,23.0,66.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,94.0,0.947,0.0,0.0,,4.0,4.0,12.0,22.0,"12,30",0.4,12.0,30.0,"20,47",0.43,20.0,47.0,"14,33",0.42,14.0,33.0,"1,7",0.14,1.0,7.0,0,0.0,0.0,0.0,"7,12","10,15","32,53",22,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,18.0,0.0,,Hardin-Simmons,HSU,637-3801,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,96,3672.0,batting,,
