season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2025-26,baseball,Ohio Athletic Conference (OAC),oac,Mount Union,"Witte, Andrew",Andrew,Witte,,452,"Witte, Andrew",0,025UMUBB,32,32,,,127,35,43,26,2,0,0,26,0,2,17,3,12,1,0,5,0,0,0,0,0,2,0,0.444,45,160,13,.923,.339,.354,69,81,11,0,0,0,0,20,0,161,.932,0,.000,,6,6,31,34,"14,38",0.37,14,38,"29,71",0.41,29,71,"18,47",0.38,18,47,"10,21",0.48,10,21,0,0,0,0,"17,30","13,20","52,83",5,0,0,0,0,0,0,0,14,23,0,,Mount Union,25UMUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Ohio Athletic Conference (OAC),oac,Mount Union,"Stegman, Alex",Alex,Stegman,,452,"Stegman, Alex",0,025UMUBB,36,36,,,154,38,55,35,11,3,3,13,0,4,18,6,13,7,3,3,0,0,0,0,1,1,0,0.414,81,177,20,.650,.357,.526,59,102,11,0,0,0,0,25,0,172,.936,0,.000,,8,8,33,44,"17,52",0.33,17,52,"38,93",0.41,38,93,"23,61",0.38,23,61,"5,19",0.26,5,19,0,0,0,0,"9,27","15,21","71,109",28,0,0,0,0,0,0,0,17,36,0,,Mount Union,25UMUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Ohio Athletic Conference (OAC),oac,Mount Union,"Viamonte, Chris",Chris,Viamonte,,452,"Viamonte, Chris",0,025UMUBB,36,36,,,128,42,32,21,4,1,0,27,0,14,19,7,17,5,4,4,0,0,0,3,2,4,0,0.422,38,177,22,.773,.250,.297,19,72,3,0,0,0,0,5,0,94,.968,0,.000,,7,3,33,45,"14,41",0.34,14,41,"20,63",0.32,20,63,"15,46",0.33,15,46,"6,23",0.26,6,23,0,0,0,0,"23,57","8,17","49,83",4,0,0,0,0,0,0,0,17,29,0,,Mount Union,25UMUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Ohio Athletic Conference (OAC),oac,Mount Union,"Lehman, Jaired",Jaired,Lehman,,452,"Lehman, Jaired",0,025UMUBB,31,31,,,120,28,47,43,15,1,6,19,0,4,22,4,4,1,1,1,0,0,0,0,0,1,0,0.486,82,145,5,.800,.392,.683,168,22,2,0,0,10,1,18,0,192,.990,11,.909,,2,7,33,18,"20,40",0.50,20,40,"30,70",0.43,30,70,"25,58",0.43,25,58,"4,18",0.22,4,18,0,0,0,0,"11,29","12,17","49,78",3,0,0,0,1,0,0,0,7,23,0,,Mount Union,25UMUBB,0,False,30,1,6,3,1,0,0,0,0,0,28.1,19,9,12,26,4,0,0,2.86,114,131,2,1,0,3,0,0,0,4,.263,25,31,1,"14,30","15,62","4,20",0,"7,34"
2025-26,baseball,Ohio Athletic Conference (OAC),oac,Mount Union,"Tsouras, Chris",Chris,Tsouras,,452,"Tsouras, Chris",0,025UMUBB,36,35,,,139,33,47,43,8,3,9,11,0,8,41,12,3,0,1,3,0,0,0,0,0,1,0,0.410,88,162,3,1.000,.338,.633,69,2,1,0,0,0,0,0,0,72,.986,0,.000,,6,7,27,23,"15,48",0.31,15,48,"27,84",0.32,27,84,"17,62",0.27,17,62,"8,21",0.38,8,21,0,0,0,0,"17,28","11,17","48,93",26,0,0,0,0,0,0,0,14,41,0,,Mount Union,25UMUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Ohio Athletic Conference (OAC),oac,Mount Union,"Maurer, Christopher",Christopher,Maurer,,452,"Maurer, Christopher",0,025UMUBB,13,4,,,14,1,1,0,0,0,0,2,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0.188,1,16,1,.000,.071,.071,0,4,0,0,0,0,2,0,0,4,1.000,2,.000,,0,0,4,4,"1,3",0.33,1,3,"1,11",0.09,1,11,"1,9",0.11,1,9,"0,4",0,0,4,0,0,0,0,"2,4","0,2","2,11",0,0,0,0,"0,1",0,0,1,1,3,0,,Mount Union,25UMUBB,0,False,24,1,0,2,0,2,0,0,0,0,21.0,13,12,8,22,7,0,2,5.14,83,96,3,3,0,0,2,0,0,8,.289,17,19,0,"7,20","12,46","5,15",0,"10,27"
2025-26,baseball,Ohio Athletic Conference (OAC),oac,Mount Union,"Tome III, Da",Da,Tome III,,452,"Tome III, Da",0,025UMUBB,5,3,,,18,2,5,4,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0.278,7,19,1,1.000,.278,.389,21,3,0,5,0,2,2,0,0,24,1.000,4,.500,,0,2,7,5,"1,7",0.14,1,7,"4,12",0.33,4,12,"3,6",0.50,3,6,0,0,0,0,0,0,0,0,"0,1","1,1","7,13","0,1",0,0,1,"0,1",0,0,1,5,5,0,,Mount Union,25UMUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Ohio Athletic Conference (OAC),oac,Mount Union,"Ickes, Luke",Luke,Ickes,,452,"Ickes, Luke",0,025UMUBB,36,36,,,127,29,45,31,10,3,1,24,0,5,22,11,8,2,1,3,0,0,0,2,0,5,0,0.465,64,160,10,.800,.354,.504,49,3,2,0,0,1,0,0,0,54,.963,1,1.000,,4,9,31,28,"13,42",0.31,13,42,"28,76",0.37,28,76,"21,51",0.41,21,51,"12,22",0.55,12,22,0,0,0,0,"12,30","13,21","54,91",46,0,0,0,0,0,0,0,8,31,0,,Mount Union,25UMUBB,0,False,2,1,0,0,1,0,0,0,0,0,0.2,4,3,4,0,0,0,0,40.50,3,8,0,0,0,1,0,0,0,0,.667,2,0,0,"1,1","2,3","1,2",0,0
2025-26,baseball,Ohio Athletic Conference (OAC),oac,Mount Union,"Bell, Logan",Logan,Bell,,452,"Bell, Logan",0,025UMUBB,11,6,,,13,4,1,1,0,0,0,5,0,1,6,4,0,0,0,1,0,0,0,1,0,1,0,0.350,1,20,0,.000,.077,.077,55,7,2,0,0,12,4,0,0,64,.969,16,.750,,0,0,2,5,"1,3",0.33,1,3,"0,5",0,0,5,"0,2",0,0,2,"0,3",0,0,3,0,0,0,0,"4,9","1,2","2,6",0,0,0,0,0,0,0,0,3,2,0,,Mount Union,25UMUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Ohio Athletic Conference (OAC),oac,Mount Union,"Fox, Brycen",Brycen,Fox,,452,"Fox, Brycen",0,025UMUBB,36,36,,,130,30,41,22,6,0,0,14,0,6,20,9,19,1,2,0,0,0,0,1,1,1,0,0.407,47,152,20,.950,.315,.362,81,1,0,0,0,0,0,0,0,82,1.000,0,.000,,3,6,43,24,"11,44",0.25,11,44,"26,84",0.31,26,84,"19,61",0.31,19,61,"11,25",0.44,11,25,0,0,0,0,"10,23","14,18","50,92",9,0,0,0,0,0,0,0,17,39,0,,Mount Union,25UMUBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
