season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2025-26,baseball,Southern Athletic Association (SAA),saa,Berry,A. Knapp,A.,Knapp,,973,A. Knapp,0,0BERRY,39,38,,,148,54,53,26,11,3,1,27,1,6,29,13,35,4,5,0,0,0,0,0,1,0,0,0.475,73,186,39,.897,.358,.493,99,4,2,0,0,0,0,0,0,105,.981,0,.000,,6,6,37,29,"11,41",0.27,11,41,"24,66",0.36,24,66,"16,46",0.35,16,46,"5,19",0.26,5,19,0,0,0,0,"27,62","10,12","41,77",60,0,0,0,"0,1",0,0,1,10,29,0,,Berry,BERRY,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Southern Athletic Association (SAA),saa,Berry,J. Garcia,J.,Garcia,,973,J. Garcia,0,0BERRY,33,33,,,120,37,47,17,4,1,0,24,0,7,8,1,10,2,5,1,0,0,0,2,1,2,0,0.513,53,157,12,.833,.392,.442,74,86,10,0,0,0,0,24,0,170,.941,0,.000,,2,5,37,32,"9,28",0.32,9,28,"21,61",0.34,21,61,"15,38",0.39,15,38,"7,16",0.44,7,16,0,0,0,0,"15,26","5,9","44,73",96,0,0,0,0,0,0,0,15,20,0,,Berry,BERRY,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Southern Athletic Association (SAA),saa,Berry,N. Brunswick,N.,Brunswick,,973,N. Brunswick,0,0BERRY,41,40,,,154,48,55,44,8,4,3,21,1,10,24,10,4,2,0,1,0,0,0,7,0,7,0,0.462,80,186,6,.667,.357,.519,90,2,1,0,0,0,0,0,0,93,.989,0,.000,,6,10,49,21,"14,44",0.32,14,44,"38,100",0.38,38,100,"31,74",0.42,31,74,"4,21",0.19,4,21,0,0,0,0,"13,27","17,26","66,109",342,0,0,0,0,0,0,0,18,29,0,,Berry,BERRY,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Southern Athletic Association (SAA),saa,Berry,A. Pendleton,A.,Pendleton,,973,A. Pendleton,0,0BERRY,41,40,,,143,33,48,36,13,1,2,28,1,6,24,11,0,1,4,3,0,0,0,2,0,2,0,0.456,69,184,1,.000,.336,.483,190,31,2,3,0,46,12,0,0,223,.991,58,.793,,2,4,36,40,"18,46",0.39,18,46,"30,90",0.33,30,90,"17,61",0.28,17,61,"6,18",0.33,6,18,0,0,0,0,"16,32","14,19","67,113",2,0,0,0,"0,1",0,0,1,22,35,0,,Berry,BERRY,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Southern Athletic Association (SAA),saa,Berry,R. Uhls,R.,Uhls,,973,R. Uhls,0,0BERRY,42,42,,,176,40,69,70,18,1,7,14,3,3,19,3,2,2,1,4,0,0,0,4,0,7,0,0.437,110,198,4,.500,.392,.625,304,18,3,0,0,0,0,29,0,325,.991,0,.000,,8,7,46,38,"26,63",0.41,26,63,"51,117",0.44,51,117,"35,75",0.47,35,75,"8,18",0.44,8,18,0,0,0,0,"10,28","26,29","86,128",130,0,0,0,28,0,0,0,23,32,0,,Berry,BERRY,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Southern Athletic Association (SAA),saa,Berry,J. Bridges,J.,Bridges,,973,J. Bridges,0,0BERRY,25,10,,,44,5,10,6,2,0,0,4,0,3,5,0,1,1,0,1,0,0,0,0,0,0,0,0.327,12,52,2,.500,.227,.273,15,1,0,0,0,2,1,0,0,16,1.000,3,.667,,0,1,14,16,"2,17",0.12,2,17,"5,26",0.19,5,26,"3,16",0.19,3,16,"1,4",0.25,1,4,0,0,0,0,"6,14","2,5","10,28",37,0,0,0,45,0,0,0,6,18,0,,Berry,BERRY,0,False,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0
2025-26,baseball,Southern Athletic Association (SAA),saa,Berry,C. Pulaski,C.,Pulaski,,973,C. Pulaski,0,0BERRY,41,34,,,126,21,42,22,6,0,1,17,0,1,13,8,6,1,3,1,0,0,0,3,0,4,0,0.414,51,148,7,.857,.333,.405,45,1,1,0,0,0,0,0,0,47,.979,0,.000,,6,4,32,36,"12,49",0.24,12,49,"22,64",0.34,22,64,"16,44",0.36,16,44,"8,17",0.47,8,17,0,0,0,0,"12,30","4,8","42,76",256,0,0,0,11,0,0,0,8,36,0,,Berry,BERRY,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Southern Athletic Association (SAA),saa,Berry,G. Lang,G.,Lang,,973,G. Lang,0,0BERRY,42,41,,,150,31,35,19,2,1,0,11,0,3,24,9,16,1,5,0,0,0,0,1,1,4,0,0.299,39,169,17,.941,.233,.260,58,132,9,0,0,0,0,27,0,199,.955,0,.000,,9,13,68,18,"13,55",0.24,13,55,"20,81",0.25,20,81,"12,54",0.22,12,54,"5,15",0.33,5,15,0,0,0,0,"10,31","13,17","50,92",32,0,0,0,0,0,0,0,18,52,0,,Berry,BERRY,0,False,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0
2025-26,baseball,Southern Athletic Association (SAA),saa,Berry,J. Farley,J.,Farley,,973,J. Farley,0,0BERRY,13,12,,,39,13,11,8,0,0,0,4,0,6,5,1,1,0,0,0,0,0,0,0,1,0,0,0.429,11,49,1,1.000,.282,.282,6,16,9,0,0,0,0,1,0,31,.710,0,.000,,2,3,12,7,"1,8",0.13,1,8,"5,17",0.29,5,17,"4,16",0.25,4,16,"2,3",0.67,2,3,0,0,0,0,"7,14","7,8","16,21",34,0,0,0,0,0,0,0,5,8,0,,Berry,BERRY,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,baseball,Southern Athletic Association (SAA),saa,Berry,J. Halla,J.,Halla,,973,J. Halla,0,0BERRY,13,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,11,0,0,0,8,5,0,0,12,1.000,13,.615,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Berry,BERRY,0,False,77,1,13,3,4,0,1,0,0,0,61.2,49,47,25,44,18,0,6,6.86,246,282,5,6,0,0,5,0,0,10,.313,75,54,1,"3,7","0,7","1,3",0,"2,8"
