conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Strohm, Julia",0,,3,30,6,0.0,1.0,0.0,0.0,2.0,1.0,13.0,0.0,11.0,3.0,84.0,0.0,0.0,59.0,8.0,41.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.07,1.37,0.0,0.37,0.37
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Zambetti, Leah",0,,12,20,4,0.0,77.0,19.0,19.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,19.0,0.0,0.95,0.05,0.1,0.0,0.0,0.95
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Howard, Taylor",0,,17,90,54,0.198,222.0,44.0,88.0,5.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,5.0,41.0,5.0,36.0,5.0,111.0,1.0,0.98,0.06,0.06,0.46,0.0,1.23
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Hallam, Taylor",0,,11,105,54,0.312,641.0,90.0,290.0,16.0,2.0,72.0,0.0,50.0,37.0,354.0,0.0,0.0,12.0,0.0,75.0,89.0,11.0,61.0,28.0,398.5,5.0,2.76,0.15,0.71,0.85,0.48,3.8
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Cortinas, Kameryn",0,,21,25,4,0.2,65.0,8.0,21.0,0.0,1.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,7.0,4.0,5.0,2.0,25.5,0.0,0.84,0.0,0.12,0.28,0.0,1.02
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Laws, Jaedyn",0,,16,1,0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Woolf, Catie",0,,23,101,0,0.156,45.0,2.0,9.0,82.0,3.0,284.0,0.0,42.0,9.0,453.0,0.0,0.0,423.0,24.0,473.0,0.0,0.0,0.0,0.0,51.0,1.0,0.09,0.81,4.68,0.0,0.42,0.5
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Pollock, Genevieve",0,,18,96,15,0.265,665.0,83.0,259.0,3.0,4.0,34.0,0.0,0.0,2.0,4.0,0.0,0.0,107.0,9.0,65.0,18.0,4.0,18.0,0.0,268.0,0.0,2.7,0.03,0.68,0.19,0.0,2.79
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Mennemeyer, Genevieve",0,,24,7,0,0.143,7.0,0.0,1.0,12.0,2.0,63.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14,1.71,0.71,0.0,0.0,0.14
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Connolly, Tess",0,,2,65,0,0.0,8.0,1.0,1.0,7.0,2.0,29.0,0.0,26.0,30.0,226.0,0.0,0.0,180.0,22.0,88.0,0.0,0.0,0.0,0.0,27.0,0.0,0.02,0.11,1.35,0.0,0.4,0.42
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Agnoli, Emilie",0,,6,63,0,0.0,4.0,1.0,1.0,7.0,1.0,28.0,0.0,24.0,24.0,161.0,0.0,0.0,179.0,19.0,82.0,0.0,0.0,0.0,0.0,25.0,0.0,0.02,0.11,1.3,0.0,0.38,0.4
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Zick, Libby",0,,7,24,2,0.25,12.0,0.0,3.0,83.0,4.0,225.0,0.0,13.0,8.0,81.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,16.0,0.0,0.13,3.46,1.21,0.0,0.54,0.67
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Hart, Ryleigh",0,,13,90,43,0.073,467.0,114.0,148.0,4.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,42.0,37.0,3.0,32.0,5.0,169.0,1.0,1.64,0.04,0.47,0.41,0.0,1.88
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Cole, Abby",0,,8,4,0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Work, Gracee",0,,5,62,12,0.141,382.0,66.0,120.0,6.0,5.0,32.0,0.0,13.0,8.0,68.0,0.0,0.0,68.0,6.0,65.0,9.0,1.0,8.0,1.0,138.0,0.0,1.94,0.1,1.05,0.15,0.21,2.23
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Fraga, Andrea",0,,10,92,35,0.0,16.0,3.0,3.0,15.0,2.0,99.0,0.0,25.0,15.0,301.0,0.0,0.0,337.0,17.0,278.0,1.0,0.0,0.0,1.0,29.0,0.0,0.03,0.16,3.02,0.01,0.27,0.32
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Bransford, Ayla",0,,14,106,54,0.218,156.0,8.0,42.0,901.0,22.0,2540.0,0.0,55.0,47.0,336.0,0.0,0.0,5.0,0.0,211.0,33.0,5.0,27.0,6.0,116.5,2.0,0.4,8.5,1.99,0.31,0.52,1.1
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Burns, Bailey",0,,19,9,0,-0.071,28.0,6.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,1.0,0.0,4.5,0.0,0.44,0.11,0.44,0.11,0.0,0.5
aec,Atlantic East Conference (AEC),2025-26,wvb,Marywood,"Samaniego, Carolina",0,,22,94,53,0.154,787.0,133.0,254.0,22.0,4.0,93.0,0.0,45.0,27.0,368.0,0.0,0.0,332.0,24.0,231.0,18.0,4.0,15.0,3.0,309.5,2.0,2.7,0.23,2.46,0.19,0.48,3.29
aec,Atlantic East Conference (AEC),2025-26,wvb,Marymount (VA),"Rothermel, Jessica",0,,18,112,83,0.236,110.0,10.0,36.0,593.0,19.0,1608.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,80.0,22.0,1.0,18.0,4.0,49.0,0.0,0.32,5.29,0.71,0.2,0.0,0.44
aec,Atlantic East Conference (AEC),2025-26,wvb,Marymount (VA),"Silfies, Olivia",0,,21,28,9,0.025,81.0,22.0,24.0,4.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,7.0,4.0,3.0,4.0,30.5,0.0,0.86,0.14,0.11,0.25,0.04,1.09
aec,Atlantic East Conference (AEC),2025-26,wvb,Marymount (VA),"Modica, Johanna",0,,28,114,86,0.191,718.0,107.0,244.0,11.0,3.0,71.0,0.0,46.0,61.0,366.0,0.0,0.0,17.0,4.0,75.0,33.0,3.0,29.0,4.0,308.5,0.0,2.14,0.1,0.66,0.29,0.4,2.71
aec,Atlantic East Conference (AEC),2025-26,wvb,Marymount (VA),"Aber, Emerson",0,,1,114,3,0.288,59.0,3.0,20.0,406.0,15.0,1213.0,0.0,35.0,23.0,391.0,0.0,0.0,2.0,0.0,177.0,3.0,0.0,3.0,0.0,56.5,0.0,0.18,3.56,1.55,0.03,0.31,0.5
aec,Atlantic East Conference (AEC),2025-26,wvb,Marymount (VA),"Stackpole, Elizabeth",0,,5,113,92,0.258,586.0,84.0,235.0,1.0,3.0,32.0,0.0,6.0,10.0,62.0,0.0,0.0,2.0,1.0,16.0,58.0,5.0,40.0,18.0,279.0,0.0,2.08,0.01,0.14,0.51,0.05,2.47
aec,Atlantic East Conference (AEC),2025-26,wvb,Marymount (VA),"Humphries, Ava",0,,13,113,0,0.03,33.0,2.0,3.0,43.0,5.0,329.0,0.0,53.0,29.0,464.0,0.0,0.0,632.0,43.0,535.0,0.0,0.0,0.0,0.0,56.0,0.0,0.03,0.38,4.73,0.0,0.47,0.5
aec,Atlantic East Conference (AEC),2025-26,wvb,Marymount (VA),"Rohrer, Renae",0,,7,98,4,0.138,29.0,2.0,6.0,43.0,4.0,172.0,0.0,34.0,33.0,370.0,0.0,0.0,425.0,37.0,230.0,0.0,0.0,0.0,0.0,40.0,1.0,0.06,0.44,2.35,0.0,0.35,0.41
aec,Atlantic East Conference (AEC),2025-26,wvb,Marymount (VA),"Schoeberlein, Sabrina",0,,12,103,88,0.13,784.0,146.0,248.0,14.0,7.0,111.0,0.0,30.0,48.0,278.0,0.0,0.0,414.0,55.0,188.0,13.0,1.0,11.0,2.0,285.5,1.0,2.41,0.14,1.83,0.13,0.29,2.77
aec,Atlantic East Conference (AEC),2025-26,wvb,Marymount (VA),"Knaub, Eliana",0,,14,80,71,0.064,236.0,43.0,58.0,17.0,2.0,63.0,0.0,14.0,18.0,113.0,0.0,0.0,5.0,0.0,27.0,27.0,1.0,22.0,5.0,88.0,0.0,0.73,0.21,0.34,0.34,0.18,1.1
aec,Atlantic East Conference (AEC),2025-26,wvb,Marymount (VA),"Walsh, Caylee",0,,3,72,0,0.0,1.0,0.0,0.0,9.0,0.0,30.0,0.0,2.0,2.0,59.0,0.0,0.0,169.0,28.0,87.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,1.21,0.0,0.03,0.03
aec,Atlantic East Conference (AEC),2025-26,wvb,Marymount (VA),"Bumah, Alexis",0,,10,54,13,0.034,233.0,52.0,60.0,1.0,2.0,15.0,0.0,2.0,2.0,16.0,0.0,0.0,28.0,2.0,20.0,13.0,1.0,13.0,0.0,68.5,1.0,1.11,0.02,0.37,0.24,0.04,1.27
aec,Atlantic East Conference (AEC),2025-26,wvb,Marymount (VA),"LaBonte, Hailey",0,,11,110,91,0.161,927.0,153.0,302.0,20.0,8.0,128.0,0.0,50.0,78.0,341.0,0.0,0.0,376.0,28.0,264.0,11.0,0.0,9.0,2.0,358.5,0.0,2.75,0.18,2.4,0.1,0.45,3.26
aec,Atlantic East Conference (AEC),2025-26,wvb,Neumann,"Sayson, Kyla",0,,6,46,17,0.04,25.0,3.0,4.0,186.0,10.0,706.0,0.0,26.0,12.0,154.0,0.0,0.0,4.0,0.0,71.0,1.0,0.0,1.0,0.0,30.5,0.0,0.09,4.04,1.54,0.02,0.57,0.66
aec,Atlantic East Conference (AEC),2025-26,wvb,Neumann,"Jack, Delaney",0,,10,48,3,0.182,66.0,8.0,20.0,2.0,0.0,13.0,0.0,2.0,6.0,84.0,0.0,0.0,0.0,0.0,16.0,7.0,1.0,7.0,0.0,25.5,0.0,0.42,0.04,0.33,0.15,0.04,0.53
