season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,wgolf,Women,University Athletic Association,uaa,Emory,Emory University,Zimo Li,,Third Year,35698,1,ACTIVE,72.32,0.32,25,69.9681547871418,10,4,1,94.0897857195972,-9.78928855660313,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Emory,Emory University,Amanda Zheng,,Second Year,9259,2,ACTIVE,72.76,0.76,25,70.4081547871418,10,3,3,87.6534507641504,-9.78928855660313,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Liberty League,ll,New York,New York University,Jiayi (Yoyo) Fu,,Second Year,6639,3,ACTIVE,72.3,0.3,20,70.744343427942,8,4,2,79.8259848537447,-11.9920912418564,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Emory,Emory University,Carys Code,,Fourth Year,25571,4,ACTIVE,73.4,1.4,25,71.0481547871418,10,3,1,75.3556450637123,-9.78928855660313,Southeast - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Emma Wong,,Third Year,36602,5,ACTIVE,72.58,0.58,19,71.4596002064688,8,3,2,72.7464844088163,-11.2721695917708,Great Lakes - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Alyssa Lim,,Second Year,8302,6,ACTIVE,72.79,0.79,19,71.3427861648518,8,2,0,70.4888802694754,-10.920184347415,Great Lakes - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern California Inter. Athletic Conference,sciac,Pomona-Pitzer,Pomona-Pitzer,Ann Zhao,,,8137,7,ACTIVE,74.62,2.62,16,71.8514578844004,8,3,2,63.9816127649579,-13.03850401841,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Washington-St. Louis,Washington University in St. Louis,Amy Beanblossom,,Fourth Year,16705,8,ACTIVE,73.14,1.14,22,71.5521611861269,10,4,2,63.3878394837603,-11.8113252659663,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern California Inter. Athletic Conference,sciac,Pomona-Pitzer,Pomona-Pitzer,Annabelle Chan,,Second Year,8139,9,ACTIVE,74.16,2.16,25,71.7666968186532,11,6,2,62.6632376661256,-12.5625076241118,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Minnesota Intercollegiate Athletic Conference,miac,Carleton,Carleton College,Carter Sichol,,,11730,10,ACTIVE,73.05,1.05,21,72.3324414318926,9,6,3,58.0547117288418,-14.2703501327727,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,New England Small College Athletic Conference,nescac,Amherst,Amherst College,Grace Zhan,,Second Year,7212,11,ACTIVE,75.0,3.0,9,72.6905366497575,5,2,1,56.7189569766221,-11.403978025098,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,University Athletic Association,uaa,Carnegie Mellon,Carnegie Mellon University,Cecilia Jia,,Third Year,36603,12,ACTIVE,74.55,2.55,22,73.1008930293469,9,3,0,53.7761400678327,-11.2784609563732,Great Lakes - (W) DIII,clippd_scoreboard
