conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Ella Seidel,,,,17,16,0.0,7.0,0.0,0.0,0.0,3.0,36.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,29.0,8.0,950:00,84.0,0.0,1.0,,,,,,,,,,,,,,,86.0,122.0,13.0,62.0,7.0,55.0,0.705,2.5574795893876967,3.428937098380089,0.41800574760674497,1.5539617786496778,0.29421800669361214,2.0587602687753552,0.0,5.3241831195093345,11,87
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Redlands,April Bryant,,,,17,16,0.0,11.0,0.0,0.0,0.0,2.0,19.0,0.0,3.0,2.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,107.0,30.0,25.0,850:00,97.0,0.0,1.0,,,,,,,,,,,,,,,54.0,75.0,18.0,50.0,11.0,39.0,0.72,1.9472144529395945,2.2639479561803793,0.9411540452250025,2.2114602734383415,2.7528879999790266,2.162179893210266,0.0,5.041613174282504,12,86
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Redlands,Emily Webster,,,,17,17,0.0,3.0,0.0,0.0,0.0,2.0,13.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,5.0,866:00,177.0,0.0,1.0,,,,,,,,,,,,,,,69.0,81.0,16.0,60.0,10.0,50.0,0.852,2.455768733313013,3.0648779914426796,0.8103669708204381,-0.13674863652117156,-0.1396649332979316,1.024564024426248,0.0,4.982178325325233,13,85
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,California Lutheran,Madison Soforenko,,,,17,17,0.0,3.0,0.0,0.0,0.0,1.0,14.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,8.0,9.0,1000:00,20.0,0.0,1.0,,,,,,,,,,,,,,,65.0,77.0,8.0,51.0,7.0,44.0,0.844,1.9980698809769362,2.6280070631177885,0.41800574760674497,0.896463283861014,0.43884565335746006,-0.11305184435777012,0.0,4.838892973704539,14,85
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,California Lutheran,Josie Oparanaku,,,,17,17,0.0,12.0,0.0,0.0,0.0,4.0,40.0,1.0,3.0,2.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,61.0,36.0,17.0,1009:00,90.0,0.0,1.0,,,,,,,,,,,,,,,72.0,92.0,28.0,50.0,7.0,43.0,0.783,1.9472144529395945,2.5551952417303068,0.41800574760674497,2.493245342633483,1.5958668266682434,2.7826976398197303,0.0,4.3976292645111865,15,84
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Amelia Ulmer,,,,18,16,0.0,5.0,0.0,0.0,0.0,5.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,5.0,892:00,120.0,0.0,1.0,,,,,,,,,,,,,,,62.0,66.0,10.0,54.0,9.0,45.0,0.939,2.150636165088962,2.7008188845052703,0.6795798964158737,-0.6063904185130741,-0.1396649332979316,0.610885526686605,0.0,4.318826383966347,16,84
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Taylor Glanville,,,,20,15,0.0,2.0,0.0,0.0,0.0,3.0,17.0,1.0,6.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,39.0,15.0,27.0,893:00,139.0,0.0,1.0,,,,,,,,,,,,,,,56.0,69.0,7.0,35.0,4.0,31.0,0.812,1.1843830323794666,1.6814533850805244,0.025644524393051864,2.868958768227005,3.0421432933067223,0.610885526686605,0.0,4.076473315304499,17,83
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Kate Larson,,,,18,18,0.0,9.0,0.0,0.0,0.0,0.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,28.0,6.0,1052:00,52.0,0.0,1.0,,,,,,,,,,,,,,,55.0,66.0,21.0,47.0,13.0,34.0,0.833,1.7946481688275688,1.8998888492429702,1.202728194034131,1.3661050658529166,0.0049627133659163325,1.9553406443404446,0.0,3.78565306007531,18,83
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Occidental,Emma Cho,,,,18,14,0.0,7.0,0.0,0.0,0.0,1.0,19.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,31.0,12.0,840:00,41.0,0.0,1.0,,,,,,,,,,,,,,,61.0,81.0,16.0,46.0,10.0,36.0,0.753,1.743792740790227,2.045512492017934,0.8103669708204381,0.8025349274626336,0.8727285933490038,2.265599517645177,0.0,3.543798863164301,19,82
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,California Lutheran,Sydney Shin,,,,17,17,0.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,34.0,11.0,999:00,150.0,0.0,1.0,,,,,,,,,,,,,,,47.0,60.0,16.0,41.0,17.0,24.0,0.783,1.4895156006035177,1.1717706353681516,1.7258764916523885,1.8357468478448193,0.7281009466851559,2.575858390949909,0.0,3.3738566350337393,20,82
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Tade Scheid,,,,17,15,0.0,5.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,19.0,15.0,871:00,73.0,0.0,1.0,,,,,,,,,,,,,,,43.0,57.0,10.0,34.0,13.0,21.0,0.754,1.1335276043421247,0.953335171205706,1.202728194034131,2.117531917039961,1.3066115333405477,1.024564024426248,0.0,3.3555229024742346,21,81
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,California Lutheran,Meghan Angus,,,,17,17,0.0,3.0,0.0,0.0,0.0,1.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,25.0,5.0,1024:00,38.0,0.0,1.0,,,,,,,,,,,,,,,45.0,54.0,11.0,44.0,15.0,29.0,0.833,1.6420818847155432,1.535829742305561,1.4643023428432598,-0.13674863652117156,-0.1396649332979316,1.6450817710357124,0.0,3.154800539190258,22,81
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Maggie Griffis,,,,17,13,0.0,10.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,28.0,7.0,680:00,45.0,0.0,1.0,,,,,,,,,,,,,,,45.0,55.0,19.0,43.0,15.0,28.0,0.818,1.5912264566782013,1.463017920918079,1.4643023428432598,0.05110807627558946,0.14959036002976425,1.9553406443404446,0.0,3.0647257065583746,23,81
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Ava Goldson,,,,18,12,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.0,8.0,619:00,99.0,0.0,1.0,,,,,,,,,,,,,,,13.0,17.0,2.0,38.0,30.0,8.0,0.765,1.336949316491492,0.006781493168441913,3.426108458911725,-0.13674863652117156,0.29421800669361214,2.0587602687753552,0.0,2.964387135806043,24,80
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Ada Carr,,,,16,16,0.0,2.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,17.0,7.0,950:00,84.0,0.0,1.0,,,,,,,,,,,,,,,42.0,47.0,8.0,37.0,14.0,23.0,0.894,1.2860938884541502,1.0989588139806696,1.3335152684386955,0.23896478907235047,0.14959036002976425,0.8177247755564264,0.0,2.888198262053837,25,80
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Lydnsey Huss,,,,17,16,0.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,28.0,3.0,965:00,165.0,0.0,1.0,,,,,,,,,,,,,,,34.0,41.0,5.0,42.0,17.0,25.0,0.829,1.5403710286408596,1.2445824567556334,1.7258764916523885,0.05110807627558946,-0.4289202266256274,1.9553406443404446,0.0,2.8486706353608486,26,79
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Occidental,Ella Skoglund,,,,18,16,0.0,4.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,30.0,6.0,927:00,58.0,0.0,1.0,,,,,,,,,,,,,,,29.0,37.0,6.0,37.0,18.0,19.0,0.784,1.2860938884541502,0.8077115284307423,1.8566635660569528,0.332893145470731,0.0049627133659163325,2.162179893210266,0.0,2.4684124078054985,27,79
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Paige Morgan,,,,15,7,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,7.0,11.0,444:00,117.0,0.0,1.0,,,,,,,,,,,,,,,28.0,32.0,5.0,28.0,10.0,18.0,0.875,0.8283950361180735,0.7348997070432605,0.8103669708204381,0.332893145470731,0.7281009466851559,-0.21647146879268087,0.0,2.3884584964908266,28,79
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Occidental,Ava Whelan,,,,17,4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,13.0,8.0,331:00,55.0,0.0,1.0,,,,,,,,,,,,,,,32.0,44.0,6.0,30.0,12.0,18.0,0.727,0.9301058921927572,0.7348997070432605,1.0719411196295667,0.14503643267396998,0.29421800669361214,0.40404627781678354,0.0,2.238542262251624,29,78
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Annika Carlson,,,,14,14,0.0,8.0,0.0,0.0,0.0,1.0,18.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,14.0,14.0,811:00,124.0,0.0,1.0,,,,,,,,,,,,,,,51.0,64.0,17.0,27.0,4.0,23.0,0.797,0.7775396080807316,1.0989588139806696,0.025644524393051864,1.272176709454536,1.1619838866766996,0.5074659022516943,0.0,2.2019196442790965,30,78
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Madi Escobar,,,,17,11,0.0,2.0,0.0,0.0,0.0,0.0,24.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,27.0,12.0,634:00,145.0,0.0,1.0,,,,,,,,,,,,,,,61.0,78.0,9.0,34.0,3.0,31.0,0.782,1.1335276043421247,1.6814533850805244,-0.10514255001151251,0.896463283861014,0.8727285933490038,1.8519210199055338,0.0,2.1950796825992773,31,77
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Redlands,Nicole Sanders,,,,17,2,0.0,10.0,0.0,0.0,0.0,1.0,22.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,21.0,4.0,229:00,308.0,0.0,1.0,,,,,,,,,,,,,,,40.0,49.0,18.0,36.0,8.0,28.0,0.816,1.2352384604168083,1.463017920918079,0.5487928220113093,-0.13674863652117156,-0.2842925799617795,1.2314032732960694,0.0,2.1709340982958745,32,77
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Redlands,Cailin Walker,,,,17,17,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,18.0,9.0,764:00,199.0,0.0,1.0,,,,,,,,,,,,,,,17.0,19.0,8.0,26.0,21.0,5.0,0.895,0.7266841800433897,-0.21165397099400363,2.249024789270646,0.7086065710642531,0.43884565335746006,0.9211443999913372,0.0,2.1074562630676184,33,77
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Chapman,Brooklyn Price,,,,17,7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,25.0,21.0,464:00,145.0,0.0,1.0,,,,,,,,,,,,,,,10.0,13.0,2.0,22.0,15.0,7.0,0.769,0.5232624678940223,-0.06603032821903994,1.4643023428432598,1.8357468478448193,2.174377413323635,1.6450817710357124,0.0,2.0404544152453234,34,76
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Claremont-Mudd-Scripps,Summer Matsik,,,,16,4,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,16.0,12.0,332:00,63.0,0.0,1.0,,,,,,,,,,,,,,,34.0,42.0,6.0,29.0,8.0,21.0,0.81,0.8792504641554154,0.953335171205706,0.5487928220113093,-0.04282028012279104,0.8727285933490038,0.7143051511215157,0.0,1.9893240100471545,35,76
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,River Buechner,,,,20,20,0.0,8.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,81.0,11.0,8.0,1074:00,207.0,0.0,1.0,,,,,,,,,,,,,,,43.0,59.0,10.0,27.0,5.0,22.0,0.729,0.7775396080807316,1.0261469925931879,0.15643159879761623,0.520749858267492,0.29421800669361214,0.19720702894696207,0.0,1.87356686922316,36,76
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Madelyn Katz,,,,19,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,3.0,20:00,5.0,0.0,1.0,,,,,,,,,,,,,,,27.0,36.0,3.0,25.0,9.0,16.0,0.75,0.675828752006048,0.5892760642682968,0.6795798964158737,0.332893145470731,-0.4289202266256274,-0.31989109322759157,0.0,1.7221038438563647,37,75
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Maria Favret,,,,14,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,1.0,40:00,59.0,0.0,1.0,,,,,,,,,,,,,,,37.0,44.0,1.0,30.0,4.0,26.0,0.841,0.9301058921927572,1.3173942781431154,0.025644524393051864,-0.4185337057163131,-0.7181755199533232,-0.11305184435777012,0.0,1.7061804518246029,38,75
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Hannah Gough,,,,17,16,0.0,5.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,62.0,11.0,17.0,911:00,174.0,0.0,1.0,,,,,,,,,,,,,,,31.0,36.0,8.0,21.0,4.0,17.0,0.861,0.4724070398566805,0.6620878856557786,0.025644524393051864,0.8025349274626336,1.5958668266682434,0.19720702894696207,0.0,1.660666230116918,39,75
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Pomona-Pitzer,Ella Bradley,,,,16,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,3.0,20:00,1.0,0.0,1.0,,,,,,,,,,,,,,,12.0,13.0,1.0,23.0,15.0,8.0,0.923,0.5741178959313642,0.006781493168441913,1.4643023428432598,-0.13674863652117156,-0.4289202266256274,-0.31989109322759157,0.0,1.5628105088033968,40,74
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wlax,Redlands,Catie Ramicone,,,,15,10,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,15.0,4.0,538:00,180.0,0.0,1.0,,,,,,,,,,,,,,,15.0,19.0,3.0,26.0,17.0,9.0,0.789,0.7266841800433897,0.07959331455592376,1.7258764916523885,-0.6063904185130741,-0.2842925799617795,0.610885526686605,0.0,1.4869132656277024,41,74
