season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats
2026-27,wvball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Nommensen, Grace",Grace,Nommensen,,795,"Nommensen, Grace","NOMMENSEN, GRACE",UW-La Crosse,UWL,1124-4172,12,4,1,0,1,0,.191,94,11,29,1,0,6,0,5,1,32,0,0,46,5,17,3,0,3,0,35.5,0,2.42,0.08,1.42,0.25,0.42,2.96,,,,,,
2026-27,wvball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Hoeft, Sydeny",Sydeny,Hoeft,,795,"Hoeft, Sydeny","HOEFT, SYDENY",UW-La Crosse,UWL,1124-4175,2,0,24,0,24,0,.000,2,0,0,9,0,20,0,0,0,7,0,0,0,0,1,0,0,0,0,0.0,0,0.00,4.50,0.50,0.00,0.00,0.00,,,,,,
2026-27,wvball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Kottke, Bella",Bella,Kottke,,795,"Kottke, Bella","KOTTKE, BELLA",UW-La Crosse,UWL,1124-4177,2,1,13,0,13,0,.833,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0,2.50,0.00,0.50,0.00,0.00,2.50,,,,,,
2026-27,wvball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Turlais, Grace",Grace,Turlais,,795,"Turlais, Grace","TURLAIS, GRACE",UW-La Crosse,UWL,1124-4473,11,4,18,0,18,0,.172,64,10,21,1,0,4,0,0,0,0,0,0,2,0,3,5,1,5,0,23.5,0,1.91,0.09,0.27,0.45,0.00,2.14,,,,,,
2026-27,wvball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Werner, Annie",Annie,Werner,,795,"Werner, Annie","WERNER, ANNIE",UW-La Crosse,UWL,1124-4474,14,4,20,0,20,0,.220,59,6,19,2,0,9,0,0,2,9,0,0,1,0,8,13,2,9,4,27.5,0,1.36,0.14,0.57,0.93,0.00,1.96,,,,,,
2026-27,wvball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Jasperson, Megan",Megan,Jasperson,,795,"Jasperson, Megan","JASPERSON, MEGAN",UW-La Crosse,UWL,1124-4475,14,0,5,0,5,0,.111,9,0,1,11,0,44,0,5,7,56,0,0,53,4,40,0,0,0,0,6,0,0.07,0.79,2.86,0.00,0.36,0.43,,,,,,
2026-27,wvball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Kurth, Kailyn",Kailyn,Kurth,,795,"Kurth, Kailyn","KURTH, KAILYN",UW-La Crosse,UWL,1124-4769,2,0,4,0,4,0,.000,1,0,0,9,1,24,0,1,0,4,0,0,0,0,5,0,0,0,0,1.0,0,0.00,4.50,2.50,0.00,0.50,0.50,,,,,,
2026-27,wvball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Lund, Megan",Megan,Lund,,795,"Lund, Megan","LUND, MEGAN",UW-La Crosse,UWL,1124-4770,11,4,6,0,6,0,.000,5,2,2,60,5,173,0,8,4,51,0,0,0,0,33,0,0,0,0,10,0,0.18,5.45,3.00,0.00,0.73,0.91,,,,,,
2026-27,wvball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Myers, Kennedy",Kennedy,Myers,,795,"Myers, Kennedy","MYERS, KENNEDY",UW-La Crosse,UWL,1124-4771,14,0,8,0,8,0,.000,0,0,0,8,0,26,0,0,0,0,0,0,49,4,17,0,0,0,0,0,0,0.00,0.57,1.21,0.00,0.00,0.00,,,,,,
2026-27,wvball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Wilson, Maddy",Maddy,Wilson,,795,"Wilson, Maddy","WILSON, MADDY",UW-La Crosse,UWL,1124-4772,11,3,16,0,16,0,.242,62,13,28,0,0,2,0,4,6,41,0,0,1,0,12,9,3,7,2,37.5,0,2.55,0.00,1.09,0.82,0.36,3.41,,,,,,
