season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Will Bercaw,Will,Bercaw,,258,Will Bercaw,0,0GETTYSBU,16,16,,,62,22,18,8,1,1,0,16,0,0,6,4,13,2,1,1,0,0,0,1,2,1,0,0.430,21,80,15,.867,.290,.339,21,39,2,0,0,0,0,11,0,62,.968,0,.000,,3,5,18,18,"0,13",0,0,13,"5,30",0.17,5,30,"3,24",0.13,3,24,"3,17",0.18,3,17,0,0,0,0,"19,30","6,12","19,37",51,0,0,0,0,0,0,0,6,21,0,,Gettysburg,GETTYSBU,665-5876,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Robert Murphy,Robert,Murphy,,258,Robert Murphy,0,0GETTYSBU,20,20,,,76,25,33,16,8,1,0,18,0,4,13,5,7,0,2,1,0,0,0,0,0,1,0,0.556,43,101,7,1.000,.434,.566,27,57,5,0,0,0,0,18,0,89,.944,0,.000,,0,0,19,14,"8,17",0.47,8,17,"20,38",0.53,20,38,"12,24",0.50,12,24,"9,19",0.47,9,19,0,0,0,0,"9,18","6,10","31,49",45,0,0,0,0,0,0,0,4,7,0,,Gettysburg,GETTYSBU,665-5683,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Will Stellato,Will,Stellato,,258,Will Stellato,0,0GETTYSBU,20,20,,,90,25,35,31,9,2,3,5,0,3,10,2,3,0,0,1,0,0,0,3,0,3,0,0.434,57,99,3,1.000,.389,.633,45,1,1,0,0,0,0,0,0,47,.979,0,.000,,2,4,20,24,"11,27",0.41,11,27,"25,62",0.40,25,62,"15,40",0.38,15,40,"6,19",0.32,6,19,0,0,0,0,"7,13","10,13","38,66",46,0,0,0,0,0,0,0,11,16,0,,Gettysburg,GETTYSBU,665-5894,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Jack Amirata,Jack,Amirata,,258,Jack Amirata,0,0GETTYSBU,20,20,,,70,21,27,21,8,1,1,21,0,3,14,5,0,0,0,1,0,0,0,1,0,1,0,0.537,40,95,0,.000,.386,.571,171,10,1,0,0,0,0,20,0,182,.995,0,.000,,0,1,10,20,"10,25",0.40,10,25,"17,44",0.39,17,44,"11,30",0.37,11,30,"7,16",0.44,7,16,0,0,0,0,"8,15","7,10","32,57","0,1",0,0,1,0,0,0,0,3,16,0,,Gettysburg,GETTYSBU,665-5874,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Dominick Balsamo,Dominick,Balsamo,,258,Dominick Balsamo,0,0GETTYSBU,20,20,,,76,26,29,25,5,2,2,12,0,2,21,9,0,0,0,2,0,0,0,1,0,1,0,0.467,44,92,0,.000,.382,.579,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,7,21,"7,27",0.26,7,27,"23,56",0.41,23,56,"18,44",0.41,18,44,"7,18",0.39,7,18,0,0,0,0,"7,15","8,13","31,63",38,0,0,0,0,0,0,0,5,25,0,,Gettysburg,GETTYSBU,665-5875,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Michael Fischetti,Michael,Fischetti,,258,Michael Fischetti,0,0GETTYSBU,7,4,,,11,3,1,3,0,0,0,7,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0.474,1,19,0,.000,.091,.091,9,0,1,0,0,0,0,0,0,10,.900,0,.000,,0,1,3,2,"0,2",0,0,2,"1,5",0.20,1,5,"1,3",0.33,1,3,"0,1",0,0,1,0,0,0,0,"1,3","0,1","5,8",0,0,0,0,2,0,0,0,0,3,0,,Gettysburg,GETTYSBU,665-6043,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Will Roche,Will,Roche,,258,Will Roche,0,0GETTYSBU,18,18,,,57,13,16,18,4,0,1,14,0,0,9,4,0,0,1,4,0,0,0,2,0,3,0,0.400,23,76,0,.000,.281,.404,7,25,3,0,0,0,0,2,0,35,.914,0,.000,,2,2,14,21,"6,21",0.29,6,21,"10,34",0.29,10,34,"7,26",0.27,7,26,"3,12",0.25,3,12,0,0,0,0,"6,15","10,17","28,45",42,0,0,0,0,0,0,0,13,15,0,,Gettysburg,GETTYSBU,665-6050,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Brendan Laqui,Brendan,Laqui,,258,Brendan Laqui,0,0GETTYSBU,20,19,,,73,15,26,31,6,1,3,7,0,1,10,4,0,1,2,2,0,0,0,3,0,3,0,0.410,43,85,1,.000,.356,.589,141,11,1,4,0,19,6,2,0,153,.993,25,.760,,2,2,17,22,"12,29",0.41,12,29,"20,50",0.40,20,50,"16,38",0.42,16,38,"7,17",0.41,7,17,0,0,0,0,"5,11","7,12","30,55",160,0,0,0,0,0,0,0,13,23,0,,Gettysburg,GETTYSBU,665-5681,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Henry Smith,Henry,Smith,,258,Henry Smith,0,0GETTYSBU,17,10,,,40,15,20,6,2,4,0,8,0,0,8,4,10,0,0,0,0,0,0,0,0,0,0,0.583,30,48,10,1.000,.500,.750,19,0,0,0,0,0,0,0,0,19,1.000,0,.000,,0,2,7,5,"5,12",0.42,5,12,"9,20",0.45,9,20,"6,14",0.43,6,14,"10,15",0.67,10,15,0,0,0,0,"6,13","0,1","12,23",0,0,0,0,"1,1",1.00,1,1,0,9,0,,Gettysburg,GETTYSBU,665-2370,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,John Francesconi,John,Francesconi,,258,John Francesconi,0,0GETTYSBU,5,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,0,0,0,3,0,0,0,3,1.000,3,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Gettysburg,GETTYSBU,665-5885,False,19,1,5,3,0,0,0,0,1,0,22.0,9,5,6,21,5,3,1,2.05,88,96,0,2,0,0,0,0,0,9,.216,19,25,0,"3,5","2,15","1,6",0,"2,7",,,
